Iteration	Posterior	Likelihood	Prior	clado_demipoly	clado_fission	clado_fusion	clado_no_change	clado_polyploid	delta	eta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	gamma	rho	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	speciation_rates[4]	speciation_rates[5]	total_speciation	turnover
31670	-434.5838	-447.2903	12.70654	0.0004256325	0.004438231	0.004643171	0.2182849	0.0004256325	0.01551881	0.02103481	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.154448	0.05086498	0.02103481	0.218285	0.00443823	0.00464317	0.000425632	0.000425632	0.2282176	0.6767566
31680	-434.8041	-447.8603	13.05624	0.008919697	0.03025703	0.008307428	0.137315	0.008919697	0.05385404	0.0120418	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.109591	0.0239838	0.0120418	0.137315	0.030257	0.00830743	0.0089197	0.0089197	0.1937188	0.5657246
31690	-432.947	-446.2227	13.27569	0.005128846	0.00230655	0.0004868244	0.1773807	0.005128846	0.03160299	0.006449974	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.0605968	0.02944245	0.006449974	0.177381	0.00230655	0.000486824	0.00512885	0.00512885	0.1904317	0.3182073
31700	-433.6672	-446.3407	12.67351	0.002963731	0.02629647	0.00809213	0.2013826	0.002963731	0.03933349	0.01326679	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.145745	0.02859356	0.01326679	0.201383	0.0262965	0.00809213	0.00296373	0.00296373	0.2416987	0.6030037
31710	-432.6498	-445.7982	13.14833	0.004678348	0.005732495	0.0100231	0.2013826	0.004678348	0.0202037	0.00849172	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.116681	0.01974662	0.00849172	0.201383	0.0057325	0.0100231	0.00467835	0.00467835	0.2264949	0.5151598
31720	-438.3563	-451.2266	12.87033	0.005933616	0.01695794	0.01013965	0.1598317	0.005933616	0.03126693	0.005679514	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.0218817	0.06450285	0.005679514	0.159832	0.0169579	0.0101396	0.00593362	0.00593362	0.1987965	0.110071
31730	-435.4485	-448.1879	12.73939	0.002862496	0.02104123	0.001560971	0.1598317	0.002862496	0.06712349	0.01972392	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.0556492	0.03428337	0.01972392	0.159832	0.0210412	0.00156097	0.0028625	0.0028625	0.1881589	0.2957565
31740	-432.2966	-445.7532	13.45659	0.006076102	0.00932715	0.004958799	0.1598317	0.006076102	0.03352532	0.01395466	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.0708588	0.006373324	0.01395466	0.159832	0.00932715	0.0049588	0.0060761	0.0060761	0.1862699	0.3804092
31750	-441.5447	-454.5192	12.97455	0.01625106	0.04162244	0.0205764	0.1598317	0.01625106	0.02772641	0.02162815	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.0834001	0.00213021	0.02162815	0.159832	0.0416224	0.0205764	0.0162511	0.0162511	0.2545327	0.3276595
31760	-434.6896	-448.6268	13.93718	0.003147442	0.0201341	0.004423094	0.1135253	0.003147442	0.01393862	0.02403819	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.0089177	0.001740975	0.02403819	0.113525	0.0201341	0.00442309	0.00314744	0.00314744	0.1443774	0.0617666
31770	-436.3779	-450.0281	13.65018	0.005609128	0.04840486	0.02002042	0.1135253	0.005609128	0.01199518	0.01130115	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.120552	0.004785324	0.01130115	0.113525	0.0484049	0.0200204	0.00560913	0.00560913	0.1931688	0.6240733
31780	-432.1135	-445.5778	13.46426	0.004605989	0.01935823	0.009473726	0.1740077	0.004605989	0.01557358	0.01117387	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.097516	0.002612724	0.01117387	0.174008	0.0193582	0.00947373	0.00460599	0.00460599	0.2120517	0.4598691
31790	-433.3207	-446.7099	13.38912	0.01330243	0.01861156	0.01317693	0.1740077	0.01330243	0.01622788	0.007518759	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.145456	0.002982374	0.007518759	0.174008	0.0186116	0.0131769	0.0133024	0.0133024	0.2324011	0.6258854
31800	-434.2133	-447.6474	13.43409	0.01330243	0.0140685	0.006950877	0.1712322	0.01330243	0.021411	0.009572096	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.0755217	0.003040727	0.009572096	0.171232	0.0140685	0.00695088	0.0133024	0.0133024	0.2188565	0.3450741
31810	-432.7794	-445.9031	13.12373	0.002954474	0.04114439	0.007595974	0.1768992	0.002954474	0.02354887	0.01394207	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.130527	0.007509629	0.01394207	0.176899	0.0411444	0.00759597	0.00295447	0.00295447	0.2315485	0.5637121
31820	-431.7077	-444.8565	13.14886	0.00183079	0.01642113	0.001414672	0.1920953	0.00183079	0.02682824	0.01346603	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.125276	0.01684861	0.01346603	0.192095	0.0164211	0.00141467	0.00183079	0.00183079	0.2135927	0.5865184
31830	-433.5887	-446.431	12.84227	0.005895855	0.02635955	0.01213242	0.1920953	0.005895855	0.02438253	0.0129479	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.169418	0.02894794	0.0129479	0.192095	0.0263596	0.0121324	0.00589585	0.00589585	0.242379	0.6989791
31840	-431.7674	-444.9047	13.13734	0.005892351	0.02183014	0.003725998	0.173155	0.005892351	0.03558675	0.01379209	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.105395	0.01514828	0.01379209	0.173155	0.0218301	0.003726	0.00589235	0.00589235	0.2104959	0.5006968
31850	-434.2463	-447.735	13.48861	0.007993049	0.00603015	0.02102411	0.1524599	0.007993049	0.01968883	0.0136955	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.121191	0.01090032	0.0136955	0.15246	0.00603015	0.0210241	0.00799305	0.00799305	0.1955003	0.6199018
31860	-435.586	-448.7731	13.18711	0.02164417	0.03560706	0.006187883	0.1524599	0.02164417	0.03328934	0.007530113	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.152413	0.008896338	0.007530113	0.15246	0.0356071	0.00618788	0.0216442	0.0216442	0.2375432	0.6416226
31870	-434.6179	-447.161	12.54305	0.005622945	0.03367289	0.00318575	0.2383062	0.005622945	0.02846962	0.01089843	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.164955	0.01825975	0.01089843	0.238306	0.0336729	0.00318575	0.00562294	0.00562294	0.2864107	0.5759376
31880	-436.6074	-449.6275	13.02009	0.001360826	0.006509535	0.003648149	0.120174	0.001360826	0.07546875	0.01765452	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.027519	0.04660717	0.01765452	0.120174	0.00650953	0.00364815	0.00136083	0.00136083	0.1330534	0.2068268
31890	-437.645	-450.5025	12.85749	0.0003292616	0.01889223	0.001335264	0.1258797	0.0003292616	0.08338239	0.01795964	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.0571644	0.04181163	0.01795964	0.12588	0.0188922	0.00133526	0.000329262	0.000329262	0.1467657	0.3894941
31900	-433.537	-447.1764	13.6394	0.007247456	0.009060589	0.0009811625	0.1258797	0.007247456	0.02056765	0.01919493	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.0438145	0.028045	0.01919493	0.12588	0.00906059	0.000981162	0.00724746	0.00724746	0.1504164	0.2912882
31910	-433.4872	-447.0066	13.51937	0.01392476	0.02620717	0.00402259	0.1253071	0.01392476	0.02629512	0.01179255	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.0803367	0.01883204	0.01179255	0.125307	0.0262072	0.00402259	0.0139248	0.0139248	0.1833864	0.4380736
31920	-432.582	-446.3603	13.77821	0.009837481	0.00882081	0.002706358	0.1253071	0.009837481	0.01399528	0.007760934	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.00651097	0.02912057	0.007760934	0.125307	0.00882081	0.00270636	0.00983748	0.00983748	0.1565092	0.04160119
31930	-435.3293	-449.5175	14.18813	0.001518367	0.02386239	0.003337945	0.09207116	0.001518367	0.01125204	0.009241113	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.00618906	0.01192518	0.009241113	0.0920712	0.0238624	0.00333795	0.00151837	0.00151837	0.1223082	0.05060215
31940	-432.9763	-446.7303	13.75401	0.01299067	0.02263512	0.005059028	0.1138836	0.01299067	0.02537726	0.01041775	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.0625487	0.01062653	0.01041775	0.113884	0.0226351	0.00505903	0.0129907	0.0129907	0.1675591	0.3732933
31950	-433.6136	-447.3761	13.7625	0.006450113	0.0272658	0.009480778	0.1138836	0.006450113	0.009978063	0.01205195	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.0665091	0.02135582	0.01205195	0.113884	0.0272658	0.00948078	0.00645011	0.00645011	0.1635304	0.4067077
31960	-434.2486	-447.4284	13.17983	0.01010379	0.006333785	0.02318848	0.1734665	0.01010379	0.003202944	0.01378603	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.120782	0.03589823	0.01378603	0.173466	0.00633378	0.0231885	0.0101038	0.0101038	0.2231964	0.5411484
31970	-432.2612	-445.8925	13.63133	0.00174184	0.006510913	0.003342667	0.1367479	0.00174184	0.03050853	0.01636177	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.0165033	0.01723916	0.01636177	0.136748	0.00651091	0.00334267	0.00174184	0.00174184	0.1500852	0.1099596
31980	-434.7538	-448.4767	13.7229	0.001145352	0.02146351	0.02027779	0.1077207	0.001145352	0.01700164	0.01638666	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.0342159	0.01959304	0.01638666	0.107721	0.0214635	0.0202778	0.00114535	0.00114535	0.1517527	0.2254714
31990	-432.6865	-446.5558	13.86929	0.003345135	0.02145629	0.009765366	0.1077207	0.003345135	0.03111586	0.01165716	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.013432	0.002813229	0.01165716	0.107721	0.0214563	0.00976537	0.00334513	0.00334513	0.1456326	0.09223222
32000	-435.3518	-448.8459	13.49412	0.0008604185	0.02839683	0.02054817	0.1617899	0.0008604185	0.01114397	0.008178221	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.0927095	0.003439734	0.008178221	0.16179	0.0283968	0.0205482	0.000860419	0.000860419	0.2124557	0.4363711
32010	-436.0508	-449.7638	13.71295	0.01222823	0.004650996	0.01188406	0.1617899	0.01222823	0.007415506	0.003294014	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.111307	0.008488504	0.003294014	0.16179	0.004651	0.0118841	0.0122282	0.0122282	0.2027814	0.5489028
32020	-434.2517	-447.5715	13.31979	0.01222823	0.0212184	0.01445616	0.1617899	0.01222823	0.01982095	0.005551198	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.0740244	0.01647888	0.005551198	0.16179	0.0212184	0.0144562	0.0122282	0.0122282	0.2219209	0.333562
32030	-432.3326	-445.6669	13.33429	0.006822167	0.0003154634	0.01149862	0.1742501	0.006822167	0.02225396	0.008184948	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.104387	0.02459392	0.008184948	0.17425	0.000315463	0.0114986	0.00682217	0.00682217	0.1997086	0.5226944
32040	-433.7736	-446.9252	13.15159	0.01839461	0.002353564	0.004007924	0.1742501	0.01839461	0.04028221	0.006249162	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.09441	0.02144357	0.006249162	0.17425	0.00235356	0.00400792	0.0183946	0.0183946	0.2174008	0.4342671
32050	-434.5026	-447.3698	12.86714	0.01066674	0.03948428	0.000692647	0.1742501	0.01066674	0.03021312	0.01031201	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.117891	0.03318213	0.01031201	0.17425	0.0394843	0.000692647	0.0106667	0.0106667	0.2357605	0.5000447
